,model,ELWP,mkg,Dmax,Rgyr,ar,riming,Xa,Xs,Xb,Xe,Ua,Us,Ub,Ue,Aa,As,Ab,Ae,Wa,Ws,Wb,We
353,B,2.0,0.0002019079,0.01954709,,,0.9801281,1.600562e-08,4.1544850000000004e-06,3.164639e-06,,3.1232279999999995e-08,9.205769000000001e-06,1.9423240000000003e-06,,2.468906e-07,8.829335999999999e-05,5.165956e-06,,2.117749e-06,0.0003970253,2.3243379999999997e-05,
354,B,2.0,0.0001902085,0.01911132,,,0.9803871999999999,1.555683e-08,4.060061e-06,3.02678e-06,,3.051413e-08,9.423565e-06,1.7107210000000001e-06,,2.4069050000000003e-07,9.505051e-05,1.740836e-05,,1.877097e-06,0.00039681910000000006,5.4894930000000004e-05,
355,B,2.0,0.0001643985,0.01769857,,,0.9794792999999999,1.332557e-08,3.365211e-06,3.3754090000000004e-06,,2.579387e-08,8.040949e-06,3.757034e-06,,2.00563e-07,7.047347e-05,4.968524e-06,,1.6365530000000001e-06,0.0003407686,1.933978e-05,
356,B,2.0,0.00020200290000000002,0.02061389,,,0.9814958,1.5945240000000002e-08,4.061949e-06,2.502106e-06,,3.139864e-08,9.50685e-06,2.098209e-06,,2.356745e-07,9.341544e-05,4.371266e-06,,1.9178389999999997e-06,0.0004226993,2.135909e-05,
357,B,2.0,4.1511869999999996e-05,0.009575112,,,0.9891699,3.3628040000000005e-09,3.2043599999999997e-07,4.439696e-07,,6.790589999999999e-09,1.124731e-06,1.432478e-06,,4.9726339999999994e-08,1.33095e-05,1.566377e-06,,4.003125e-07,8.693437e-05,5.712111999999999e-06,
358,B,2.0,0.00020510439999999998,0.01937189,,,0.9821274,1.6768450000000003e-08,3.885222e-06,8.15947e-07,,3.434827e-08,1.012795e-05,2.245847e-06,,2.6785859999999997e-07,0.0001137359,7.990285e-06,,2.124945e-06,0.0003816831,1.4994820000000002e-05,
359,B,2.0,0.00019609549999999998,0.01932691,,,0.9812417,1.570958e-08,3.6687200000000003e-06,1.6377350000000001e-06,,3.144223e-08,8.942231e-06,1.803133e-06,,2.4147379999999997e-07,8.641539e-05,2.51656e-06,,2.114319e-06,0.0004169656,1.6032220000000004e-05,
360,B,2.0,3.509914e-05,0.009046001,,,0.9911894,2.840039e-09,2.354308e-07,3.39548e-07,,5.735614e-09,8.484894e-07,1.174467e-06,,3.957544e-08,1.031587e-05,1.7799080000000001e-06,,3.201336e-07,6.92119e-05,1.34555e-06,
361,B,2.0,3.12727e-05,0.008228865,,,0.9889969999999999,2.4272249999999998e-09,1.730458e-07,2.1893320000000003e-07,,4.889372e-09,6.043754e-07,6.363351999999999e-07,,4.0506529999999996e-08,1.020974e-05,4.233005e-07,,3.2919709999999997e-07,7.412333e-05,3.347325e-06,
362,B,2.0,3.884848e-05,0.009565536,,,0.9911216,3.1685180000000003e-09,2.890655e-07,4.150851e-07,,6.42937e-09,1.04149e-06,1.43091e-06,,4.5161300000000006e-08,1.281608e-05,3.048102e-06,,3.442277e-07,7.567045999999999e-05,2.818927e-06,
363,B,2.0,0.00018402310000000002,0.01892618,,,0.9796231,1.4781870000000001e-08,3.5924869999999998e-06,1.91802e-06,,2.936356e-08,8.698158e-06,6.350339999999999e-07,,2.220208e-07,8.832773000000001e-05,5.143464e-06,,1.778036e-06,0.0003950485,2.211877e-05,
364,B,2.0,0.00021685400000000002,0.02119716,,,0.9821478000000001,1.754878e-08,4.8992419999999995e-06,4.014171e-06,,3.4339089999999996e-08,1.078884e-05,3.17497e-06,,2.6438059999999994e-07,0.000107161,2.238424e-06,,2.163832e-06,0.0004425103,2.95565e-05,
365,B,2.0,0.00020619560000000002,0.02002813,,,0.982022,1.627646e-08,4.089728e-06,2.778208e-06,,3.201712e-08,9.139255000000001e-06,1.7157400000000002e-06,,2.408649e-07,9.171591999999998e-05,1.209185e-05,,1.795749e-06,0.0004166281,4.210161e-06,
366,B,2.0,0.000224571,0.02072353,,,0.9817628,1.815331e-08,4.9225799999999995e-06,4.502742e-06,,3.554061e-08,1.114236e-05,8.307177000000001e-06,,2.849982e-07,0.00010458450000000001,8.065876e-06,,2.439909e-06,0.00044024589999999995,1.153633e-05,
367,B,2.0,2.7650659999999997e-05,0.007659295,,,0.9892595,2.117363e-09,1.358714e-07,1.727768e-07,,4.267103e-09,4.819759e-07,5.126822e-07,,3.6669650000000004e-08,8.900956e-06,2.786647e-06,,3.0614329999999997e-07,6.483806e-05,6.723385e-06,
368,B,2.0,3.841821e-05,0.009013426,,,0.9897745000000001,3.0777719999999996e-09,2.705365e-07,3.6172109999999995e-07,,6.210478e-09,9.477141000000001e-07,1.1231470000000001e-06,,4.75159e-08,1.2524080000000001e-05,6.256106e-07,,4.164905e-07,8.695786000000001e-05,5.201531e-06,
369,B,2.0,3.72074e-05,0.008833529,,,0.9902869000000001,2.9266770000000004e-09,2.456085e-07,3.0983490000000006e-07,,5.920254e-09,8.52757e-07,8.995835999999999e-07,,4.846563e-08,1.358326e-05,7.291392e-06,,3.6316140000000003e-07,8.518129e-05,5.370494e-06,
370,B,2.0,0.0002438585,0.02077395,,,0.9826389000000001,1.988255e-08,5.151790999999999e-06,1.7147130000000002e-06,,4.0320669999999995e-08,1.228161e-05,4.068776e-07,,3.174292e-07,0.00012880280000000002,7.940587000000001e-06,,2.650728e-06,0.000441879,1.286342e-05,
371,B,2.0,0.00023284709999999998,0.0215596,,,0.9812814000000001,1.904715e-08,5.62877e-06,6.199713000000001e-06,,3.672362e-08,1.186518e-05,8.098456e-06,,2.8382459999999997e-07,0.00010068379999999999,3.8186219999999995e-06,,2.338203e-06,0.0004671743,6.177155e-05,
372,B,2.0,0.0001942993,0.01880196,,,0.9809013000000001,1.576084e-08,4.2374220000000005e-06,3.809305e-06,,3.058945e-08,9.608541e-06,2.996078e-06,,2.297853e-07,8.176007e-05,5.859637e-06,,2.056464e-06,0.000415176,4.915039000000001e-05,
373,B,2.0,0.0002110087,0.01961695,,,0.9812562,1.717567e-08,4.658966e-06,3.593423e-06,,3.3487430000000005e-08,1.0640940000000001e-05,2.783091e-06,,2.4719470000000003e-07,9.271405000000001e-05,1.420118e-06,,2.009944e-06,0.0004137927,5.306741e-05,
374,B,2.0,7.282265e-06,0.004700991,,,0.9962377,5.402796e-10,1.014605e-08,1.4619919999999999e-08,,1.0686589999999998e-09,3.8727279999999997e-08,5.3649120000000005e-08,,8.687622e-09,1.340712e-06,9.941171e-07,,7.756973e-08,1.360371e-05,3.044813e-07,
375,B,2.0,2.9285700000000002e-06,0.003287876,,,0.9986176999999999,2.128573e-10,1.6475610000000002e-09,2.416131e-09,,4.159697e-10,6.343588999999999e-09,9.103061e-09,,3.3096759999999996e-09,2.726575e-07,2.964495e-07,,3.088692e-08,4.511472999999999e-06,4.916773e-07,
376,B,2.0,3.0050749999999998e-06,0.0033277640000000004,,,0.9987504999999999,2.188261e-10,1.7373949999999999e-09,2.5428400000000003e-09,,4.276579e-10,6.682100000000001e-09,9.551809e-09,,3.39498e-09,2.830094e-07,2.986402e-07,,3.155655e-08,4.673638e-06,6.029585999999999e-07,
377,B,2.0,5.949778999999999e-06,0.0043813229999999995,,,0.9971108,4.421786e-10,6.840911999999999e-09,9.876203e-09,,8.725072e-10,2.6202299999999998e-08,3.64461e-08,,7.151123e-09,9.840287e-07,8.070301999999999e-07,,6.486827e-08,1.121024e-05,5.483384000000001e-07,
378,B,2.0,4.6626970000000004e-05,0.01011149,,,0.9894671,3.769639e-09,3.9190640000000004e-07,5.137133e-07,,7.593973e-09,1.3377869999999998e-06,1.518158e-06,,5.795223e-08,1.643662e-05,1.284764e-06,,4.575421e-07,9.842664e-05,1.032463e-05,
379,B,2.0,0.0002205384,0.02103904,,,0.9802064,1.75142e-08,5.037e-06,4.712539e-06,,3.399018e-08,1.09328e-05,4.522428e-06,,2.6407720000000003e-07,9.771139000000001e-05,4.55421e-06,,2.2143360000000003e-06,0.0004307876,3.5284e-05,
380,B,2.0,0.00020612240000000002,0.02027372,,,0.9823347,1.6410610000000002e-08,3.9713029999999994e-06,1.944457e-06,,3.270009e-08,9.37857e-06,4.5655970000000003e-07,,2.5858320000000004e-07,0.00010088959999999999,1.5686160000000001e-06,,2.248862e-06,0.0004443183,9.165271e-05,
381,B,2.0,0.00021805930000000001,0.0207399,,,0.9805883,1.7473169999999998e-08,4.9710739999999994e-06,4.111831e-06,,3.4106900000000003e-08,1.087647e-05,2.194018e-06,,2.578446e-07,9.919435e-05,2.2318240000000002e-05,,1.960874e-06,0.00045879019999999995,1.580992e-06,
382,B,2.0,0.0001969723,0.02096547,,,0.9809836,1.616408e-08,4.250629e-06,4.60381e-06,,3.1423900000000005e-08,9.592835e-06,5.6170560000000005e-06,,2.464e-07,8.945159e-05,2.26781e-05,,1.943316e-06,0.00042035470000000003,3.7073379999999995e-05,
383,B,2.0,0.00022193229999999998,0.02131624,,,0.9811790000000001,1.783253e-08,4.584769e-06,2.9329219999999997e-06,,3.5189489999999996e-08,1.030941e-05,2.202867e-06,,2.747195e-07,0.0001016653,6.606604e-06,,2.286346e-06,0.0004634716,8.755233e-05,
384,B,2.0,0.0001816206,0.01944789,,,0.9803233,1.452457e-08,3.4573489999999998e-06,2.3981280000000003e-06,,2.8732609999999998e-08,8.088145e-06,1.6336289999999999e-06,,2.309205e-07,8.732916999999999e-05,8.054319e-06,,1.992107e-06,0.00038075239999999996,2.4456420000000003e-05,
385,B,2.0,0.0002084261,0.01921694,,,0.9776645,1.6785779999999998e-08,4.448518e-06,3.375065e-06,,3.304562e-08,1.0113610000000002e-05,3.5445060000000003e-06,,2.489648e-07,9.861284e-05,6.048203e-06,,1.97317e-06,0.00042185599999999997,4.5841400000000005e-05,
386,B,2.0,0.00021790740000000001,0.02172861,,,0.9802463,1.759839e-08,4.9742950000000005e-06,4.287862e-06,,3.418006e-08,1.095836e-05,2.949942e-06,,2.577893e-07,9.729744e-05,3.743624e-05,,2.2682640000000002e-06,0.0004517196,5.324688e-05,
387,B,2.0,0.00020231619999999998,0.01818166,,,0.9798103000000001,1.623026e-08,4.082672e-06,1.867815e-06,,3.235141e-08,9.704296e-06,2.264647e-07,,2.474323e-07,0.0001003333,3.447907e-07,,1.905367e-06,0.0003989992,2.723697e-05,
388,B,2.0,5.641456999999999e-05,0.01193882,,,0.9889826999999999,4.534778e-09,5.483099e-07,7.374906e-07,,9.074485000000001e-09,1.792074e-06,2.111114e-06,,6.9193e-08,1.909007e-05,4.941992e-06,,5.624863000000001e-07,0.0001213604,3.7490499999999997e-06,
389,B,2.0,0.00022120619999999998,0.02138095,,,0.9814037,1.7811740000000004e-08,4.7284960000000004e-06,3.418619e-06,,3.462611e-08,1.0118049999999999e-05,1.27931e-06,,2.663304e-07,9.206157e-05,1.3902490000000001e-06,,2.0452510000000003e-06,0.0004709215,2.7932820000000003e-05,
390,B,2.0,0.00023506169999999997,0.02024283,,,0.9792045,1.869037e-08,5.292969e-06,3.830573e-06,,3.6191400000000005e-08,1.11541e-05,1.826946e-06,,2.77777e-07,9.971985999999999e-05,2.434911e-06,,2.195734e-06,0.000503002,5.906515e-05,
391,B,2.0,0.0002162134,0.02119191,,,0.9812540000000001,1.7569680000000002e-08,4.97716e-06,4.754001e-06,,3.3797860000000004e-08,1.100081e-05,5.287734000000001e-06,,2.467851e-07,8.793181999999999e-05,1.7679729999999998e-05,,2.0199789999999998e-06,0.00045132660000000004,2.586948e-05,
392,B,2.0,0.00022234169999999997,0.02157507,,,0.9811101999999999,1.8113299999999998e-08,4.777035e-06,2.133706e-06,,3.616243e-08,1.1396789999999998e-05,3.6733420000000004e-07,,2.7347509999999994e-07,0.0001116507,3.763691e-06,,2.34126e-06,0.00045482080000000004,0.000110716,
393,B,2.0,0.0002384055,0.02196656,,,0.9810853999999999,1.898638e-08,4.520758e-06,8.74862e-07,,3.869606e-08,1.150173e-05,1.439298e-06,,3.136583e-07,0.00013179889999999998,1.4253420000000001e-05,,2.523484e-06,0.00047532129999999995,1.5055039999999998e-05,
394,B,2.0,0.00021431669999999998,0.02013015,,,0.9799556,1.7116689999999997e-08,4.44036e-06,2.9284809999999997e-06,,3.3787019999999997e-08,1.034705e-05,3.050182e-06,,2.6321559999999997e-07,0.00010568059999999999,7.595678000000001e-06,,2.148312e-06,0.000443421,4.715806e-06,
395,B,2.0,4.248600999999999e-05,0.009965573,,,0.9905754000000001,3.4641750000000004e-09,3.323318e-07,4.4184740000000005e-07,,7.004758000000001e-09,1.152463e-06,1.3450720000000001e-06,,5.4751129999999994e-08,1.5505429999999998e-05,1.3799920000000001e-06,,4.13952e-07,9.029389999999999e-05,7.789814e-06,
396,B,2.0,5.753825e-05,0.01258075,,,0.9908210999999999,4.775374e-09,6.028765999999999e-07,8.858689e-07,,9.610724e-09,2.031042e-06,2.885334e-06,,6.826477999999999e-08,1.925233e-05,1.002102e-06,,5.380289000000001e-07,0.0001216621,9.957612e-06,
397,B,2.0,0.0002280684,0.02099499,,,0.9804619000000001,1.841119e-08,4.4413999999999995e-06,2.117293e-06,,3.6919900000000004e-08,1.1348239999999999e-05,5.353972999999999e-06,,2.839207e-07,0.0001101833,1.5934470000000003e-05,,2.162424e-06,0.00047522879999999996,4.432831e-05,
398,B,2.0,4.767339e-05,0.01064587,,,0.9896096999999999,3.81062e-09,4.0592190000000003e-07,5.49476e-07,,7.695394e-09,1.391621e-06,1.6879140000000001e-06,,6.029513e-08,1.7288270000000003e-05,4.816486e-06,,4.3733490000000005e-07,0.00010337700000000001,1.6801979999999998e-05,
399,B,2.0,0.0002088514,0.01876119,,,0.9787712,1.682466e-08,4.277138e-06,2.199573e-06,,3.3496879999999994e-08,9.843581e-06,6.894374000000001e-07,,2.614105e-07,0.00010394620000000001,1.419536e-05,,2.258749e-06,0.0004136375,0.00022736580000000002,
400,B,2.0,0.0002235044,0.02069472,,,0.9803305,1.8080900000000003e-08,4.800715e-06,2.4691e-06,,3.590015e-08,1.10371e-05,4.5742109999999994e-07,,2.768892e-07,0.00011445860000000001,2.7673379999999997e-05,,2.243599e-06,0.0004540652,3.026042e-05,
401,B,2.0,0.0002276082,0.02088435,,,0.979992,1.854135e-08,5.0587360000000005e-06,2.86772e-06,,3.6448480000000004e-08,1.1634260000000002e-05,1.261189e-06,,2.732342e-07,0.000100033,1.2175710000000002e-05,,2.323422e-06,0.00048192440000000003,2.947995e-05,
402,B,2.0,3.868556e-05,0.009091571,,,0.9904684000000001,3.082804e-09,2.746991e-07,3.7195459999999995e-07,,6.235871999999999e-09,9.701659e-07,1.185303e-06,,4.704026e-08,1.2883800000000002e-05,4.370755e-07,,3.900408e-07,8.271505999999999e-05,5.71704e-07,
403,B,2.0,0.0002435355,0.02146345,,,0.9824341999999999,1.975004e-08,5.429234e-06,4.4675049999999995e-06,,3.8695699999999995e-08,1.161659e-05,6.139148e-06,,2.898341e-07,0.0001097677,1.9636670000000003e-05,,2.497311e-06,0.0004872337,1.116434e-05,
404,B,2.0,0.00021544419999999998,0.02089674,,,0.9808886,1.7448220000000002e-08,4.898943e-06,4.284032e-06,,3.3799850000000003e-08,1.057147e-05,2.4198759999999997e-06,,2.5118980000000003e-07,9.353518e-05,2.812776e-06,,2.211067e-06,0.0004739114,6.884713000000001e-05,
405,B,2.0,0.0002242841,0.01938617,,,0.9790483,1.82279e-08,5.127127e-06,3.363653e-06,,3.609669999999999e-08,1.1948900000000002e-05,3.613229e-06,,2.583752e-07,0.0001030476,1.2291680000000002e-05,,2.1809020000000002e-06,0.0004570261,2.483799e-05,
406,B,2.0,4.6885e-05,0.01014083,,,0.9884627,3.724365e-09,3.863677e-07,4.967154e-07,,7.508527e-09,1.3128669999999999e-06,1.417157e-06,,5.869457e-08,1.695222e-05,4.744713e-06,,4.769252e-07,0.00010097780000000001,1.296558e-06,
407,B,2.0,0.00021287860000000002,0.01971678,,,0.9784436,1.7113770000000003e-08,4.704846e-06,3.421909e-06,,3.347762e-08,1.038479e-05,1.8271449999999998e-06,,2.520368e-07,9.695694e-05,1.284885e-05,,1.963226e-06,0.0004338098,7.420615e-06,
408,B,2.0,5.2738730000000006e-05,0.01132638,,,0.9895886999999999,4.1660640000000004e-09,4.628109e-07,5.657674000000001e-07,,8.397998e-09,1.508076e-06,1.4476480000000002e-06,,6.996733e-08,2.0678049999999998e-05,1.2297870000000001e-06,,5.979146e-07,0.0001236935,1.793471e-05,
409,B,2.0,0.00023241779999999998,0.02165731,,,0.9801341999999998,1.889652e-08,5.559337000000001e-06,5.9312940000000005e-06,,3.6406110000000004e-08,1.1954649999999999e-05,7.486435e-06,,2.789021e-07,0.0001028689,5.5084600000000005e-06,,2.157861e-06,0.0004745971,0.0001389674,
410,B,2.0,0.00021762869999999998,0.02016319,,,0.9775365,1.7568830000000002e-08,4.9e-06,3.6836320000000002e-06,,3.427817e-08,1.0721530000000001e-05,2.009213e-06,,2.667153e-07,0.0001014545,2.5320240000000003e-06,,2.262527e-06,0.0004488934,2.1619879999999998e-05,
411,B,2.0,0.0002231675,0.01967353,,,0.9796559000000001,1.7993029999999997e-08,4.712327e-06,2.2651060000000003e-06,,3.566016e-08,1.084702e-05,5.986294999999999e-07,,2.668504e-07,0.0001041602,1.641309e-05,,2.203952e-06,0.00042942919999999996,2.279062e-05,
412,B,2.0,1.031943e-05,0.00521544,,,0.9954575000000001,7.699968e-10,2.0164970000000003e-08,2.8378869999999997e-08,,1.5341589999999999e-09,7.639494e-08,1.010225e-07,,1.275151e-08,2.344411e-06,1.0741e-06,,1.121466e-07,2.231694e-05,1.21255e-06,
413,B,2.0,1.224623e-05,0.00555445,,,0.9946583000000001,9.553256e-10,2.9622349999999998e-08,4.234083e-08,,1.9063729999999996e-09,1.120589e-07,1.528818e-07,,1.510086e-08,3.096114e-06,1.9714169999999997e-06,,1.121542e-07,2.2389899999999997e-05,1.4922219999999998e-06,
414,B,2.0,6.381228999999999e-06,0.0044625540000000005,,,0.9961201,4.656328e-10,7.674638e-09,1.0980609999999999e-08,,9.191997e-10,2.9255580000000002e-08,3.996979e-08,,7.532421e-09,1.037855e-06,7.239404999999999e-07,,6.998708e-08,1.2406669999999999e-05,6.333544e-07,
415,B,2.0,1.275876e-05,0.005505321,,,0.9946568000000001,9.645262e-10,3.105218e-08,4.400273e-08,,1.928828e-09,1.176351e-07,1.576461e-07,,1.557982e-08,3.325619e-06,1.5873249999999999e-06,,1.311445e-07,2.5579760000000003e-05,3.650326e-06,
416,B,2.0,6.248931e-06,0.0044846370000000005,,,0.9969205,4.697923e-10,7.626977999999999e-09,1.101826e-08,,9.274985e-10,2.919149e-08,4.0661050000000005e-08,,7.575446e-09,1.073876e-06,8.829359e-07,,6.674892e-08,1.148913e-05,1.279603e-06,
417,B,2.0,9.527226e-06,0.004872429,,,0.9957263000000001,7.067575e-10,1.7171740000000003e-08,2.432293e-08,,1.40491e-09,6.515676999999999e-08,8.72224e-08,,1.151802e-08,2.032851e-06,1.022301e-06,,9.900289000000001e-08,1.917232e-05,1.274816e-06,
418,B,2.0,5.476709e-05,0.009828682,,,0.9869019,4.330976e-09,4.99069e-07,5.68214e-07,,8.769898000000002e-09,1.630327e-06,1.3148679999999999e-06,,7.301130000000001e-08,2.494161e-05,1.656777e-05,,5.985204000000001e-07,0.0001294189,8.208662000000001e-06,
419,B,2.0,0.00023154509999999997,0.0201339,,,0.9787193999999999,1.850674e-08,4.577253e-06,1.556425e-06,,3.721715e-08,1.072121e-05,2.792325e-07,,3.0115120000000003e-07,0.0001211309,1.546405e-05,,2.391278e-06,0.0004584067,4.518564e-06,
420,B,2.0,5.0162349999999996e-05,0.01092923,,,0.9910479999999999,4.030418e-09,4.385816e-07,5.863505e-07,,8.082822e-09,1.456011e-06,1.7031989999999998e-06,,6.094031e-08,1.712175e-05,1.86662e-06,,4.838616e-07,0.00010745459999999999,1.123473e-05,
421,B,2.0,0.00025195700000000003,0.02193165,,,0.9788781999999999,2.039835e-08,6.041109e-06,4.59885e-06,,3.982479e-08,1.3215929999999999e-05,4.375098e-06,,3.04485e-07,0.0001163773,7.428438e-07,,2.58541e-06,0.000511435,2.901429e-05,
422,B,2.0,4.656947e-05,0.01081615,,,0.9892601000000001,3.778131e-09,3.9394350000000004e-07,5.442116e-07,,7.627397e-09,1.354203e-06,1.710465e-06,,5.849691e-08,1.578287e-05,2.089184e-06,,4.581528e-07,0.0001041174,1.5797470000000001e-06,
423,B,2.0,5.383326e-05,0.01084343,,,0.9884206,4.277332e-09,5.050537e-07,6.696089000000001e-07,,8.613131e-09,1.699051e-06,1.959698e-06,,6.472206e-08,1.891319e-05,2.647488e-06,,5.258469999999999e-07,0.00011978850000000001,3.087157e-06,
424,B,2.0,5.860161999999999e-05,0.01117729,,,0.9896391,4.720462e-09,5.894218000000001e-07,7.613501e-07,,9.474204e-09,1.923492e-06,2.12052e-06,,7.237345e-08,2.088949e-05,3.54464e-06,,5.948023000000001e-07,0.00013024020000000001,1.079933e-05,
425,B,2.0,5.3134980000000004e-05,0.01100207,,,0.9895294,4.199371e-09,4.723253e-07,5.912252e-07,,8.416381e-09,1.533993e-06,1.5478110000000001e-06,,6.629853999999999e-08,1.853147e-05,3.6539729999999995e-06,,5.387123000000001e-07,0.00011641659999999999,2.716189e-06,
426,B,2.0,5.571781999999999e-05,0.01171387,,,0.9896335999999999,4.427199e-09,5.251014e-07,6.668471e-07,,8.931194e-09,1.73289e-06,1.813477e-06,,6.999166e-08,2.051535e-05,8.145046e-06,,5.985949e-07,0.0001231882,1.136546e-05,
427,B,2.0,4.472622e-05,0.009335868,,,0.9883754000000001,3.527009e-09,3.489722e-07,4.377970999999999e-07,,7.111858e-09,1.1848480000000001e-06,1.211037e-06,,5.638496e-08,1.646636e-05,5.52947e-06,,4.6778469999999997e-07,0.00010392959999999999,1.0310530000000001e-05,
428,B,2.0,4.858885e-05,0.00990355,,,0.9886969999999999,3.8876440000000005e-09,4.2330620000000003e-07,5.766421999999999e-07,,7.843687e-09,1.452935e-06,1.791236e-06,,5.9505610000000005e-08,1.680224e-05,8.786506999999998e-07,,4.374727e-07,0.0001001951,3.7076780000000003e-06,
429,B,2.0,3.574332e-05,0.008673676,,,0.9886219,2.819921e-09,2.331644e-07,3.0847659999999997e-07,,5.719407e-09,8.301883000000001e-07,9.657226e-07,,4.4287330000000004e-08,1.297621e-05,2.220312e-06,,3.336926e-07,7.803906e-05,4.237199e-06,
430,B,2.0,5.3149589999999996e-05,0.01145342,,,0.9897729,4.330029e-09,5.04672e-07,7.066097e-07,,8.687133e-09,1.690638e-06,2.181966e-06,,6.365405e-08,1.681988e-05,5.226936e-07,,5.085958e-07,0.0001115406,4.888001e-06,
431,B,2.0,6.232387e-05,0.01237756,,,0.9893392,5.024604000000001e-09,6.654141e-07,9.061499000000001e-07,,1.005307e-08,2.1633590000000003e-06,2.622152e-06,,7.413071000000001e-08,2.062703e-05,2.7465600000000003e-06,,6.615550999999999e-07,0.0001428466,7.328148e-06,
432,B,2.0,1.107514e-05,0.0054360630000000005,,,0.9944431,8.362788e-10,2.332482e-08,3.2237299999999996e-08,,1.668541e-09,8.778221e-08,1.1170810000000002e-07,,1.4152790000000002e-08,2.51931e-06,5.682856999999999e-07,,1.328735e-07,2.627909e-05,6.61382e-06,
433,B,2.0,2.027969e-05,0.007130158,,,0.9947405999999999,1.5267999999999997e-09,7.389411e-08,9.598132000000001e-08,,3.0714309999999995e-09,2.68083e-07,3.0059759999999995e-07,,2.642391e-08,5.9093849999999995e-06,2.2617420000000003e-07,,2.160856e-07,4.569008e-05,1.745568e-06,
434,B,2.0,1.46892e-05,0.006662741999999999,,,0.9949276,1.054397e-09,3.795288e-08,5.049157e-08,,2.110601e-09,1.401427e-07,1.6521609999999998e-07,,1.8104750000000002e-08,3.4922699999999996e-06,2.1643409999999998e-07,,1.735391e-07,3.729941e-05,7.714599e-07,
435,B,2.0,8.457988e-06,0.005141362,,,0.9966497,6.350101e-10,1.373967e-08,1.949879e-08,,1.2599580000000003e-09,5.220847e-08,7.019657e-08,,1.035874e-08,1.7101290000000001e-06,9.635149e-07,,9.396541000000001e-08,1.773158e-05,1.8129929999999999e-06,
436,B,2.0,6.706137e-06,0.004398174,,,0.9972091999999999,5.063567e-10,8.816123999999999e-09,1.276346e-08,,1.001163e-09,3.378978e-08,4.726959e-08,,8.189263000000001e-09,1.247546e-06,1.059778e-06,,6.78095e-08,1.20919e-05,1.262979e-06,
437,B,2.0,1.069039e-05,0.004957573,,,0.9936723,8.053986e-10,2.1920830000000004e-08,3.093289e-08,,1.606465e-09,8.320907999999999e-08,1.1062010000000001e-07,,1.339595e-08,2.553213e-06,1.3325489999999998e-06,,1.199802e-07,2.273509e-05,2.272593e-06,
438,B,2.0,6.718164e-06,0.00451572,,,0.9962885,5.026041e-10,8.753707000000001e-09,1.264868e-08,,9.931342e-10,3.3474e-08,4.664529e-08,,8.075699e-09,1.199252e-06,9.725676e-07,,7.009397e-08,1.247359e-05,8.569999e-07,
439,B,2.0,1.5862339999999998e-05,0.006375551,,,0.9946629000000001,1.259248e-09,5.009098000000001e-08,7.111866e-08,,2.531201e-09,1.893376e-07,2.546774e-07,,2.008102e-08,4.724078e-06,2.206492e-06,,1.500046e-07,3.2262190000000004e-05,1.726014e-06,
440,B,2.0,4.995977e-05,0.00974026,,,0.9879491,3.950284e-09,4.364546e-07,5.694276e-07,,7.971373999999999e-09,1.482746e-06,1.657355e-06,,6.031259e-08,1.7702639999999998e-05,5.056633e-06,,5.002164000000001e-07,0.0001110875,9.340621e-07,
441,B,2.0,5.068022e-05,0.01001613,,,0.9864303,3.951389e-09,4.286305e-07,5.050457999999999e-07,,7.981186999999999e-09,1.4210030000000001e-06,1.2610389999999999e-06,,6.527114e-08,1.99378e-05,3.644588e-06,,5.935549999999999e-07,0.0001195151,2.751599e-06,
442,B,2.0,5.850699000000001e-05,0.01069007,,,0.9874404,4.637147e-09,5.676593e-07,6.49611e-07,,9.378501e-09,1.845026e-06,1.514903e-06,,7.578249e-08,2.570524e-05,1.205299e-05,,6.224934000000001e-07,0.0001338206,1.4651529999999997e-05,
443,B,2.0,4.821431e-05,0.01039581,,,0.9889937,3.9557309999999994e-09,4.311663e-07,6.043680999999999e-07,,7.996848000000002e-09,1.497465e-06,1.952991e-06,,5.590081e-08,1.583719e-05,2.234446e-06,,4.5300379999999996e-07,9.752216e-05,1.154815e-05,
444,B,2.0,5.74303e-05,0.01052664,,,0.9883194,4.572672e-09,5.434021e-07,6.153641999999999e-07,,9.22707e-09,1.7535849999999998e-06,1.4328819999999998e-06,,7.467616000000001e-08,2.35904e-05,9.002800000000001e-07,,5.788026e-07,0.00012853219999999998,1.1899069999999999e-05,
445,B,2.0,6.582305e-05,0.01324772,,,0.9898435,5.268089e-09,7.276644000000001e-07,1.009728e-06,,1.0546360000000001e-08,2.3469120000000003e-06,2.9756720000000002e-06,,7.751895e-08,2.3677779999999997e-05,1.127265e-06,,6.192940999999999e-07,0.0001373051,6.283772e-07,
446,B,2.0,5.67254e-05,0.01128391,,,0.9885973,4.46813e-09,5.271861999999999e-07,6.313421999999999e-07,,8.991912e-09,1.6971469999999998e-06,1.578218e-06,,7.563903999999999e-08,2.253563e-05,2.587367e-07,,6.106273000000001e-07,0.0001263179,7.3283240000000004e-06,
447,B,2.0,4.434364e-05,0.009860861,,,0.9884061,3.5364429999999996e-09,3.534245e-07,4.706966e-07,,7.145861e-09,1.225256e-06,1.4457050000000001e-06,,5.290843e-08,1.529871e-05,3.30225e-06,,4.394548e-07,9.619881999999999e-05,3.3318920000000004e-06,
